"Date","Close","n","USDJPY","USDCHF","NZDUSD","XAUUSD","AUDUSD","GBPUSD","USDSEK","USDCAD","post.y"
2016-06-10,1.12498,4,106.967,0.96324,0.7051,1272.838,0.73733,1.42485,8.29914,1.27794,"Sterling falls as Brexit campaign enters final fortnight<br>Yen, Swiss franc rise as stock losses grow<br>Polish, Hungarian FX volatility gauges jump on Brexit jitters<br>Sterling, euro lose more ground after latest Brexit poll"
2016-06-13,1.12901,4,106.248,0.96422,0.7059,1282.538,0.73858,1.42679,8.23503,1.28362,"Dollar falls to one-month low versus yen on Brexit worries<br>Dollar slips over one percent against yen as Brexit fears stoke risk aversion<br>Brexit jitters drive sterling volatility to record high, pound choppy<br>Yen rises across the board on Brexit worries"
2016-06-14,1.12068,6,106.097,0.96318,0.6992,1285.822,0.73572,1.41094,8.30357,1.28714,"Sterling skids to 2-month-low as Brexit fears intensify<br>Yen gains broadly as Brexit concerns grow<br>Sterling/yen extends drop on Brexit fears, falls one percent on the day<br>Yen hits three-year highs versus euro as Brexit worries mount<br>Sterling hits 8-week low vs dollar as Brexit worries grow<br>Sterling, FTSE fall after TNS polls shows ""Leave"" camp ahead"
2016-06-15,1.12588,7,106.007,0.96131,0.70325,1290.338,0.74063,1.42019,8.30986,1.29112,"Sterling steadies in wait for Fed rates statement<br>Sierra Leone president calls on citizens to drop the dollar<br>Mozambique currency falls 10 percent amid scepticism about IMF mission<br>Nigeria to abandon fixed exchange rate in favour of open market trading<br>Dollar slides after Fed cuts growth, rate forecast<br>Sterling may weaken 11 percent if Brexit occurs - Goldman<br>BOJ makes contingency plans for Brexit, sees dollar squeeze, yen spike as risks"
2016-06-16,1.12237,11,104.251,0.96484,0.70417,1276.902,0.73617,1.42006,8.33763,1.29647,"Sterling hits 2016 high on bets Britain will stay in EU<br>Sterling gains as risk aversion abates before Brexit vote<br>Japan chief government spokesman - Will take steps on forex if needed<br>Yen hits 20-month high versus dollar after BOJ stands pat, Nikkei futures tumble<br>Sterling falls to day's low after BoE statement, latest Brexit poll<br>Return to prior China yuan policy would reignite tension - U.S<br>Sterling rises after killing of pro-EU British lawmaker<br>Sterling rises after pro-EU British lawmaker killed; yen up<br>Exclusive - Nigerian central bank 'optimistic' naira will settle at 250 per dollar: document<br>Hints of FX intervention as central banks debate Brexit response<br>South Korea to ease banks' forex forward rule starting July"
2016-06-17,1.12732,5,104.1,0.95892,0.7048,1297.559,0.73922,1.43535,8.32524,1.28916,"Sterling one-week options hit record highs before Brexit vote - traders<br>Poland not considering FX intervention in case of Brexit - report<br>Sterling, bond yields gain as Brexit views shift<br>British pound gains more than 0.5 percent vs dollar in early Asian trade<br>Mrs Watanabe may add to sterling chaos if Britain leaves Europe"
2016-06-20,1.13103,3,103.929,0.96188,0.71175,1289.922,0.74533,1.46971,8.23853,1.28051,"British pound rises more than 1 percent against dollar in early Asian trade<br>Greater two-way yuan volatility unavoidable while reforms proceed - Financial News<br>Soros says pound fall after Brexit would be bigger, more disruptive than 'Black Wednesday'"
2016-06-21,1.1242,4,104.733,0.96196,0.71187,1268.321,0.74482,1.4642,8.2779,1.28154,"Iceland buys 75 bln crowns in foreign currency auction<br>Fed's Powell warns that dollar-based Libor could disappear<br>Dollar rises as polls show tightening 'Brexit' vote<br>Dollar edges up after poll shows tightening 'Brexit' vote"
2016-06-22,1.1296,4,104.393,0.95822,0.71562,1264.828,0.7499,1.47029,8.25873,1.28409,"China's yuan up slightly, anxiety before Brexit vote limits rise<br>Rouble flat as Brexit fears balance higher oil price<br>PIMCO - sterling could hit 30 year-low vs. dollar after a Brexit vote<br>Sterling hits 2016 high after latest 'Brexit' poll shows 51 percent back 'remain'"
2016-06-23,1.13798,7,106.142,0.95685,0.72454,1255.171,0.76131,1.48667,8.15016,1.27563,"UK markets shudder after Brexit vote, sterling hits 31-year low<br>Sterling hits 31-year low on Brexit vote aftermath, euro slides<br>Sterling surges to 2016 high as referendum voting ends<br>British pound up 1 percent in early Asian trade, rises above $1.50<br>Yen sags as polling puts Bremain slightly ahead, sterling jumps<br>Asia FX views improve on Bremain hopes, Fed; rupee, yuan exceptions - Reuters poll<br>Japan's FSA monitoring bank FX liquidity ahead of Brexit vote - sources"
2016-06-24,1.10913,19,102.03,0.97079,0.71223,1315.43,0.74653,1.36595,8.46113,1.29972,"WPP chief says ad giant risks losing sway in Europe after UK vote<br>Factbox - Business reaction to Britain's decision to leave the EU<br>Speculators raise net shorts vs sterling ahead of 'Brexit' - CFTC data<br>Amid 'Brexit' selloff, some fund managers are bargain shopping<br>Don't seek to punish our British 'friends', French employers tell EU<br>Technip says London still natural HQ of TechnipFMC despite Brexit vote<br>Factbox - What Brexit could mean for the UK economy<br>Yen slips as Japanese policymakers ratchet up intervention rhetoric<br>China to keep liquidity ample, yuan stable after Britain vote - central bank<br>UK travel firm halts FX sales due to post-Brexit surge<br>IMF's Lagarde urges smooth transition for UK, EU authorities<br>G7 to cooperate on market moves after British vote to leave EU<br>Hargreaves Lansdown says 80 percent of retail trade orders are 'buy'<br>Japan signals readiness to intervene as Brexit boosts yen<br>Asia central banks, policymakers wade in to calm markets on Brexit vote<br>Engie CEO personally regrets Brexit, confirms commitment to UK<br>Sterling may fall to $1.25, dollar to 90 yen after UK vote - Morgan Stanley<br>Shell says will work with UK, EU on Brexit implications<br>Canon CEO - 'very dismayed' by Brexit, could halt Japan recovery"
2016-06-27,1.10238,3,101.981,0.97836,0.69938,1323.851,0.73273,1.32192,8.55156,1.30704,"Sterling, euro rebound on post-Brexit vote respite<br>Thatcher-era lows for sterling beckon after Brexit slump<br>Sterling at lowest since 1985, gilt yield record low below 1 percent"
2016-06-28,1.10633,2,102.744,0.98165,0.70429,1311.601,0.73838,1.33379,8.50448,1.30241,"FX volumes on EBS platform topped $200 billion on 'Brexit' Friday<br>Sterling index at three-year low as British bond yields tumble to record lows"
2016-06-29,1.11235,1,102.817,0.97961,0.71088,1319.082,0.74495,1.34249,8.45263,1.29323,"Sterling, euro rebound for second day on reduced Brexit anxiety"
2016-06-30,1.11064,2,103.198,0.97596,0.71331,1321.201,0.74478,1.33076,8.45196,1.29234,"JP Morgan sees new Scottish currency initially backed by BoE, ECB<br>Sterling tumbles after dovish comments from BoE's Carney"
2016-07-01,1.11365,1,102.475,0.97247,0.71654,1340.511,0.74926,1.32718,8.42862,1.2908,"Speculators cut sterling shorts, dollar longs post-Brexit -CFTC, Reuters data"
2016-07-04,1.11523,3,102.524,0.97028,0.72262,1350.819,0.75375,1.32854,8.41538,1.28437,"Bank of Israel buying 'hundreds of millions' of dollars - sources<br>Bundesbank concerns pushed India to halt key euro clearance - former central bank deputy Khan<br>Struggling sterling creeps up in thin trade"
2016-07-05,1.10746,6,101.711,0.97655,0.71526,1354.708,0.74602,1.3021,8.5188,1.29789,"UK finance ministry says no FX interventions made in June<br>Sterling weakness may help gilts after Brexit vote - UK debt office exec<br>EU proposes stricter rules on Bitcoin, prepaid cards in terrorism fight<br>Safe-haven flows to propel the dollar higher in the coming year<br>More Brexit pain seen for pound; Bank of England to cut rates - Reuters polls<br>Yen gains, pound tumbles as worries over Brexit fallout grow"
2016-07-06,1.10996,3,101.315,0.9746,0.71269,1363.351,0.75177,1.29284,8.52213,1.29602,"Japan MOF - watching if any speculative moves in FX market<br>Yen gains on Brexit impact fears; pound slides to 31-year low<br>China sets new reserve requirement on onshore yuan forward settlement"
2016-07-07,1.10617,5,100.752,0.978,0.72246,1361.031,0.74767,1.2905,8.57435,1.30009,"China June forex reserves unexpectedly rise but outflow fears persist<br>Yen rallies as U.S. jobs report looms, sterling surrenders gains<br>Sterling steadies after worst run since 1992<br>Sterling's post-Brexit fall is biggest loss in a hard currency<br>Analysts nudge up forecasts for Australia, New Zealand dollars - Reuters poll"
2016-07-08,1.10497,3,100.549,0.98279,0.7302,1365.778,0.75639,1.29529,8.57893,1.30403,"Insight - For British exporters, weak pound may not offset Brexit turbulence<br>EU asks Croatia to rethink franc loan conversion law<br>Dollar dips as Fed unlikely to hike this year even with U.S. jobs"
2016-07-11,1.10564,3,102.779,0.98267,0.72192,1355.181,0.7531,1.29937,8.57123,1.3116,"Yen slips as Tokyo stocks soar after Japan elections<br>Markets find firmer footing as May set to be PM, questions remain<br>Dollar posts largest one-day gain vs yen since 2014"
2016-07-12,1.10599,3,104.663,0.98897,0.72938,1332.039,0.76222,1.32446,8.53933,1.30414,"Sterling rebounds strongly as investors cheer May appointment<br>Digital currency Steem soars to more than $150 million in value in two weeks<br>Yen slides, and sterling, commodity currencies surge as risk appetite returns"
2016-07-13,1.10892,4,104.466,0.98523,0.72744,1342.002,0.76072,1.31439,8.49228,1.2977,"Brexit raises questions about pound's elite status<br>Sterling slips as attention turns to possible BoE rate cut<br>Post-Brexit yield clamour brings fresh bid for emerging currency bonds<br>Dollar falls vs safe havens as risk appetite fades"
2016-07-14,1.11169,4,105.341,0.98082,0.71971,1334.811,0.76309,1.33411,8.48993,1.28894,"Yen slips, sterling surges after Bank of England holds steady<br>Sterling rises ahead of Bank of England policy decision<br>Brexit vote sees FX volumes jump past $5 trillion a day in June - CLS<br>Sterling trims gains, shares near 11-month highs as BoE signals August move"
2016-07-15,1.10295,5,104.839,0.98154,0.71086,1336.629,0.75742,1.31838,8.58953,1.2969,"Yen steadies but set for weekly loss on stimulus talk<br>Dollar jumps to three-week high vs yen after China GDP data<br>Brexit ratchets up pain of strong franc for Swiss exporters<br>Sterling slips after strong U.S. data, BoE stimulus signal<br>Dollar hits 3-week high vs yen, posts biggest weekly gain since '99"
2016-07-18,1.10749,4,106.147,0.98228,0.71143,1327.849,0.75903,1.32548,8.5409,1.29437,"Sterling hits day's high after BoE Weale says unsure he would back rate cut<br>China's yuan dips below key 6.7/dollar for first time since 2010<br>Sterling boosted by Softbank bid and Weale's hawkish comments<br>Relief rally backs dollar, sterling after Turkey quells coup"
2016-07-19,1.10195,3,106.11,0.98546,0.70512,1330.829,0.7504,1.31091,8.60979,1.30194,"Sterling falls as inflation data offers little comfort on rate front<br>Dollar hits 4-month high as data backs possibility of 2016 Fed hike<br>No need for G20 to tame forex markets after Brexit -IMF economist"
2016-07-20,1.10134,3,106.879,0.98717,0.70232,1314.829,0.74749,1.32028,8.59738,1.30561,"Sterling bounces as BoE survey shows limited Brexit vote fallout<br>Brexit currency effect to have big impact on company results - report<br>Dollar hits four-month high as markets raise bets on Fed rate hike"
2016-07-21,1.10243,4,105.809,0.98559,0.69946,1330.128,0.74932,1.32318,8.58703,1.30872,"Sterling firmer on caution from BoE's Forbes about cutting rates<br>Kremlin aide says ruble is getting too strong, Central Bank rules out action<br>Sterling weaker after disappointing UK retail sales data<br>Dollar drops vs yen as BOJ's Kuroda plays down 'helicopter money'"
2016-07-22,1.09754,4,106.036,0.9868,0.6997,1321.688,0.74608,1.3109,8.64563,1.31269,"Sterling firm, awaits flash PMI surveys for impact of Brexit<br>Sterling slides after British PMIs point to contraction<br>U.S. dollar net longs rise; sterling shorts surge to three-year high<br>Dollar hits four-month high as strong U.S. data contrast UK, euro zone weakness"
2016-07-25,1.09947,5,105.799,0.9858,0.69949,1314.428,0.74688,1.31354,8.63584,1.3215,"Russian Finance Ministry may resume forex sales from Reserve Fund in August - Ifax<br>Mixed messages on FX volumes from UK and U.S. central bank surveys<br>Dollar weakens against yen before Fed, BOJ meetings<br>IMF sets new SDR calculation method for prepare for yuan's entry<br>Sterling slips to two-week low as BoE's Weale turns dovish"
2016-07-26,1.09862,1,104.631,0.99238,0.70521,1319.248,0.75003,1.31277,8.65723,1.31866,"Yen gains on falling expectations of Japanese stimulus"
2016-07-27,1.10579,2,105.386,0.98592,0.70748,1338.818,0.74887,1.32211,8.62633,1.31883,"Sterling gets no lift from better, but backward-looking, GDP data<br>Dollar weakens as Japan takes back focus from Fed"
2016-07-28,1.10755,4,105.249,0.98091,0.70673,1334.679,0.75017,1.31608,8.63453,1.31558,"Cost of hedging against dollar/yen volatility hits eight-year high<br>Sterling falls as minds turn to BoE<br>Yen falls on report that BOJ mulling specific steps for easing<br>Dollar tumbles on tepid second quarter growth"
2016-07-29,1.11726,3,102.056,0.9689,0.72077,1350.078,0.75985,1.32224,8.55573,1.30389,"Pound calms before first UK/U.S. rate flip in 10 years<br>Currency-predicting ETFs lag behind international stock funds<br>Sterling hits 11-day high as dollar drops on weak U.S. GDP data"
2016-08-01,1.11611,2,102.384,0.96817,0.71707,1352.109,0.75346,1.31741,8.59049,1.31211,"Dollar retraces losses after worst week in three months<br>Sterling inches lower after PMI index dips again"
2016-08-02,1.12215,2,100.889,0.96414,0.72416,1362.658,0.76062,1.33549,8.50772,1.31094,"Sterling hits highest since mid-July as dollar weakens<br>Dollar slides to six-week low as U.S. data clouds rate hike outlook"
2016-08-03,1.11491,4,101.24,0.97312,0.71578,1357.258,0.75874,1.33234,8.54143,1.30658,"Dollar to hold steady in the year ahead, risks to the downside - Reuters poll<br>Brexit-hit sterling seen hitting three-decade low - Reuters poll<br>Sterling steadies before Bank of England decision<br>Dollar recoups losses, but investors largely sidelined ahead of jobs"
2016-08-04,1.11273,2,101.202,0.97396,0.71719,1360.169,0.76259,1.31056,8.51486,1.30181,"Sterling dives, FTSE flies, after BoE cuts rates and restarts QE<br>Sterling dives as Bank of England unveils easing measures"
2016-08-05,1.10854,3,101.785,0.98066,0.71429,1335.128,0.76152,1.30669,8.55983,1.31702,"Dollar rebounds after robust U.S. jobs report<br>U.S. dollar longs slip, sterling shorts hit record high - CFTC, Reuters data<br>Sterling recovery derailed by U.S. jobs numbers"
2016-08-08,1.10877,2,102.446,0.98228,0.71367,1334.208,0.76497,1.30388,8.57932,1.31516,"Sterling pinned near three-week lows, bets against pound at record high<br>Dollar gains as strong jobs data boosts Fed hike bets"
2016-08-09,1.11163,2,101.873,0.9812,0.71646,1339.578,0.76714,1.30008,8.53133,1.31178,"Sterling at one-month low as Bank of England's McCafferty open to more stimulus<br>Dollar weakens as investors focus on Fed policy"
2016-08-10,1.11753,4,101.274,0.97491,0.72066,1345.509,0.76987,1.30083,8.45787,1.30556,"Sterling struggles as gilt yields hit record lows<br>Dollar weakens, Fed policy in focus<br>India central bank soaking foreign inflows to curb impact on rupee - Rajan<br>China set to choose yuan clearing bank for UAE by end of year"
2016-08-11,1.11372,2,101.955,0.97542,0.72074,1337.709,0.76982,1.29553,8.46261,1.29939,"Sterling slips to one-month low, pulled down by housing data<br>Dollar gains as Fed's Williams sees 2016 rate hike appropriate"
2016-08-12,1.11621,4,101.284,0.97447,0.7193,1335.318,0.76466,1.29148,8.44393,1.29525,"Sterling falls to three-year low versus euro on BOE easing expectations<br>Dollar dips as retail sales data stokes growth concerns<br>Dollar longs slide, UK pound shorts hit record-high - CFTC, Reuters<br>Dollar slips on declining Fed hike expectations"
2016-08-15,1.11832,2,101.254,0.97264,0.72077,1338.459,0.76726,1.28771,8.4543,1.29233,"Sterling steadies near three-year low vs. euro, eyes on post-Brexit data<br>Sterling nears post-Brexit lows vs dollar, eyes on data"
2016-08-16,1.1278,3,100.302,0.9617,0.7279,1345.099,0.76941,1.30453,8.41363,1.2862,"Sterling boosted by above-forecast UK inflation data<br>FTSE slips from 14-month highs as UK inflation bites<br>Dollar edges off lows after Fed's Dudley raises bets on rate hike"
2016-08-17,1.12883,3,100.267,0.96199,0.72494,1347.678,0.76531,1.30407,8.42044,1.28435,"Currency volatility wanes, boding well for risk-taking<br>Sterling's rise after UK jobs data proves shortlived<br>Dollar slips as Fed minutes show scant support for near-term hike"
2016-08-18,1.13529,2,99.883,0.95415,0.72849,1351.209,0.76854,1.31643,8.34283,1.27807,"Sterling reaches two-week high as UK consumers ignore Brexit<br>Dollar hits nearly eight-week low against euro day after Fed minutes"
2016-08-19,1.13216,3,100.187,0.95981,0.72687,1340.899,0.76247,1.30736,8.36354,1.28681,"U.S. dollar net longs fall, sterling net shorts hit record high - CFTC, Reuters<br>Sterling drops on talk Britain's divorce from EU to start early 2017<br>Dollar rebounds after Fed's Williams adds support for rate hike"
2016-08-22,1.132,1,100.326,0.9624,0.72685,1338.309,0.76252,1.31367,8.371,1.29459,"Short-covering lifts sterling as bets against it hit record high"
2016-08-23,1.13052,1,100.238,0.96298,0.72879,1336.329,0.76143,1.3197,8.37663,1.29126,"Sterling hits three-week high as speculators cut unfavourable bets"
2016-08-24,1.12636,3,100.451,0.96688,0.731,1323.568,0.76124,1.32312,8.39594,1.2926,"Sterling hits three-week high, buoyed by upbeat data post-Brexit<br>Libor rise, driven by U.S. money market rules, seen topping near 1.0 percent<br>Dollar advances as traders look to Yellen for rate hike clues"
2016-08-25,1.1284,2,100.522,0.96766,0.72978,1320.828,0.76163,1.31902,8.40491,1.29219,"Sterling hits three-week high after robust UK data, Yellen speech<br>Dollar inches lower as investors await Yellen's Jackson Hole speech"
2016-08-26,1.11951,1,101.805,0.97789,0.72315,1320.609,0.7559,1.31297,8.47816,1.3001,"Dollar rebounds in volatile trade as hawkish Yellen prevails"
2016-08-29,1.11885,1,101.912,0.97819,0.72502,1322.228,0.75673,1.3103,8.46123,1.30103,"Dollar gives up gains as jobs data in focus"
2016-08-30,1.1143,2,102.968,0.98358,0.72178,1309.658,0.75077,1.3076,8.53789,1.30979,"Sterling slips vs dollar as transatlantic policy paths diverge<br>Dollar jumps to three-week high ahead of U.S. jobs data"
2016-08-31,1.11574,2,103.423,0.98378,0.72482,1307.729,0.75172,1.31371,8.55555,1.31038,"Sterling boosted by consumer confidence and housing data<br>Dollar gives up gains, jobs data in focus"
2016-09-01,1.11965,4,103.238,0.98001,0.72795,1312.508,0.75514,1.32672,8.54947,1.3102,"Sterling's slide on sojourn as speculators await separation strategy - poll<br>Sterling above $1.33 as UK manufacturing rebounds from Brexit shock<br>Dollar falls on surprise manufacturing decline<br>Dollar set to gain slightly with upside risks on Fed cue - poll"
2016-09-02,1.11539,3,103.897,0.98016,0.72915,1324.608,0.75689,1.32906,8.57723,1.29827,"Dollar gains as rate hike still viewed as likely<br>Sterling near four-week highs, awaits construction data<br>Sterling hits one-month high on UK data, disappointing U.S. jobs"
2016-09-05,1.11468,3,103.407,0.97988,0.7303,1326.819,0.75807,1.3301,8.56304,1.29259,"Sterling firm near one-month high, awaits key UK services data<br>Sterling hits seven-week high vs dollar after robust UK services survey<br>Dollar dips vs. yen as bets on imminent BOJ easing fade"
2016-09-06,1.1255,2,102.011,0.96957,0.74166,1348.408,0.76862,1.3438,8.45699,1.28435,"Sterling surges above $1.34 for first time since mid-July<br>Dollar falls 1 percent after weak U.S. data cuts Fed rate hike bets"
2016-09-07,1.12392,5,101.738,0.96979,0.74488,1343.988,0.76712,1.33394,8.43925,1.28835,"Yen rises after report of BOJ discord, euro slips ahead of ECB<br>Sterling near seven-week high as BoE's Carney eyed for policy clues<br>Former BoE official expects euro clearing to leave London post-Brexit<br>Italy central bank's liabilities with peers hit record, pointing to financial stress<br>Sterling slips after UK factory output posts biggest drop in year"
2016-09-08,1.12596,2,102.489,0.9725,0.7398,1336.929,0.76414,1.32911,8.44189,1.29361,"Sterling trades below seven-week high as BoE's Carney keeps easing option<br>Dollar rises after U.S. oil inventories data boost bets on Fed move"
2016-09-09,1.12318,2,102.669,0.97518,0.73155,1327.509,0.75369,1.32606,8.48553,1.30475,"Dollar rises as Fed speakers increase bets on September rate hike<br>Sterling hits one-week low as dollar rallies across board"
2016-09-12,1.12348,2,101.834,0.97166,0.73518,1326.228,0.7565,1.33353,8.47433,1.304,"Sterling inches higher, all eyes on Fed's Brainard<br>Dollar falls after Fed's Brainard dampens bets on Sept. rate hike"
2016-09-13,1.12184,1,102.544,0.97624,0.72519,1317.388,0.74607,1.31913,8.52467,1.31755,"Sterling skids 1 percent to hit two-week lows"
2016-09-14,1.12487,3,102.408,0.97324,0.72818,1321.408,0.7466,1.32327,8.47871,1.3194,"Dollar eases on uncertainty over BOJ, Fed policy<br>UK regulators could hold bankers to account under global FX code<br>Greece says to stand up to IMF on demands for labour reform"
2016-09-15,1.12436,6,102.079,0.97159,0.73145,1313.228,0.75132,1.32369,8.48063,1.31589,"Dollar gains after inflation data suggest more hawkish Fed<br>Dollar edges up, major currencies hamstrung before Fed, BOJ<br>Sterling rises after UK retail sales data<br>Sterling steady above $1.32 after BoE keeps policy unchanged<br>Sterling slips after Bank of England signals rate cut<br>Apple tax row raises $2.1 trillion question for FX traders"
2016-09-16,1.11509,4,102.257,0.97943,0.72608,1309.878,0.74902,1.29953,8.56033,1.32102,"Dollar sags after lacklustre U.S. data, commodity currencies supported<br>Sterling slide since Brexit vote should ease UK current account deficit - BoE's Forbes<br>Sterling skids below $1.31, heads for weakest week in 10<br>FTSE falls as banking stocks lose ground"
2016-09-19,1.11736,2,101.92,0.98004,0.72913,1311.729,0.75336,1.30277,8.56241,1.32021,"Sterling bounces back above $1.30 after worst week in 10<br>Dollar slips ahead of BOJ, Fed meetings"
2016-09-20,1.11503,2,101.701,0.97909,0.73134,1314.649,0.75557,1.29874,8.5973,1.31889,"Sterling skids back below $1.30 to five-week low<br>Dollar edges up in thin trading, investors cautious on BOJ, Fed"
2016-09-21,1.1187,3,100.318,0.97354,0.73468,1334.338,0.76202,1.3028,8.55307,1.31001,"IMF eyes more China yuan transparency with reserve currency move<br>Sterling sinks to five-week low as Brexit burden bites<br>Dollar weakens after Fed leaves rates unchanged"
2016-09-22,1.1208,2,100.745,0.9687,0.73119,1335.828,0.76411,1.30746,8.54681,1.30412,"Sterling rebounds after hawkish comments from BoE's Forbes<br>Dollar falls broadly after Fed cuts longer-term rate view"
2016-09-23,1.12237,4,100.978,0.96987,0.72405,1337.069,0.76188,1.29604,8.53663,1.31643,"Japan issues fresh warning against excessive yen rises<br>Brexit worries knock sterling to five-week low<br>Global foreign exchange code set to be mandatory for London traders<br>Dollar posts biggest weekly loss in a month after Fed cuts rate view"
2016-09-26,1.12532,3,100.316,0.96923,0.7273,1336.478,0.76345,1.29743,8.52763,1.32266,"Brexit worries drive sterling to six-week low against euro<br>Dollar falls on comments from BOJ's Kuroda, U.S. debate uncertainty<br>Stocks wobble before U.S. debate, output deal hope lifts oil"
2016-09-27,1.12146,2,100.424,0.97071,0.72992,1325.929,0.76658,1.30216,8.59201,1.31947,"'Hard Brexit' worries pin sterling near six-week lows<br>Dollar gains against euro on Deutsche Bank fears, falls vs Mexican peso"
2016-09-28,1.12172,2,100.679,0.97092,0.72837,1320.499,0.7692,1.30152,8.56107,1.30792,"U.S. dollar slips against commodity currencies after OPEC deal<br>Sterling dips after BoE's Shafik flags rate cut possibility"
2016-09-29,1.12213,2,101.017,0.96594,0.72518,1318.828,0.76352,1.29677,8.57123,1.31441,"Sterling anchored around $1.30, gains capped by BoE easing expectations<br>Dollar falls against franc, pares gains vs yen on Deutsche Bank concerns"
2016-09-30,1.12392,3,101.322,0.97125,0.7285,1314.998,0.76557,1.29737,8.56393,1.31258,"China's yuan prepares for global currency status as questions on reform linger<br>Sterling in worst run of quarterly losses since 1984<br>Euro edges higher against dollar on reduced Deutsche Bank fears"
2016-10-03,1.12104,2,101.645,0.9733,0.72706,1310.458,0.76713,1.28392,8.56373,1.31191,"Sterling trades near three-decade low on Brexit timetable, equities up<br>Sterling drops near 31-year low, dollar firms on U.S. data"
2016-10-04,1.12027,2,102.883,0.97868,0.72076,1267.258,0.76176,1.27264,8.59703,1.31909,"Pound hits 31-year low on 'hard' Brexit worries while UK stocks soar<br>Sterling hits 31-year low; report on ECB helps euro"
2016-10-05,1.12044,3,103.498,0.97405,0.71722,1265.509,0.76203,1.27458,8.58693,1.31752,"Sharp sterling decline could affect rates - BoE's Broadbent<br>Sterling falls below $1.27 for first time since 1985<br>Dollar flat after U.S. data, euro rises with bond yields"
2016-10-06,1.11497,5,103.938,0.98061,0.71653,1253.059,0.75841,1.2614,8.62113,1.32174,"Asia FX outlook improves as hesitant Fed chains dollar - poll<br>Bias still towards stronger U.S. dollar, but gains petering out - Reuters poll<br>Sterling drops to 31-year low on ""hard Brexit"", May angst<br>Sliding sterling still has some way to sink - Reuters poll<br>Upbeat U.S. data lift dollar index to 2-month high"
2016-10-07,1.11986,11,102.862,0.97702,0.71567,1256.159,0.75841,1.2427,8.61483,1.32962,"HSBC forecasts sterling at $1.10 by end 2017 on Brexit woes<br>Pound plunges, stocks up, economy flat: What do Brexit swings mean for you?<br>Hammond says sterling fall reflects Brexit realisation - Sky News<br>Factbox - Sterling ""flash crash"": who holds British assets?<br>Volatile, falling and unstable, sterling evokes prior UK and emerging FX crises<br>Sterling flash crash needed computers, but a human probably the cause<br>Computer-driven funds likely winners from sterling flash crash<br>U.S.' Lew says UK authorities need time to probe pound crash<br>'Flash crash' thrashes sterling; dollar slides on U.S. jobs data<br>Dollar net longs hit 2-month high; pound shorts at record high -CFTC, Reuters<br>China's offshore yuan falls to nine-month low vs dollar"
2016-10-10,1.11375,3,103.606,0.9824,0.71345,1258.209,0.76064,1.23599,8.65113,1.31749,"No basis for long-term depreciation of the yuan - China FX trading platform<br>Sterling fails to shake off hard-Brexit blues<br>Pound falls on weak UK outlook; dollar rises broadly"
2016-10-11,1.10529,6,103.49,0.98834,0.70522,1251.228,0.75371,1.21196,8.8172,1.32632,"BoE's Saunders says would not be surprised if sterling fell further<br>Worst four days since June pushes sterling to $1.22<br>Chinese demand drives bitcoin to 10-week high as yuan hits six-year low<br>Dollar climbs to 7-month peak on rate hike bets; pound plunges<br>Pound rises 0.8 percent vs. dollar in early Asian trade<br>A glimmer of hope for sterling as ""ETFs"" show mounting bets it will rise"
2016-10-12,1.10062,5,104.205,0.99065,0.70595,1254.929,0.7561,1.22045,8.84493,1.32745,"Credit Suisse equity strategists see pound falling further vs euro<br>Trade-weighted sterling index hits record low on Tuesday- BoE<br>Sterling trims gains after PM's spokeswoman says will be no Article 50 vote<br>Dollar holds gains after Fed minutes, sterling rises<br>Sterling bounces off record trade-weighted low as MPs flex Brexit muscles"
2016-10-13,1.1055,3,103.691,0.98613,0.70954,1256.859,0.75682,1.22512,8.78873,1.31919,"Sterling near record low as court hears Brexit vote was just ""advisory""<br>As sterling slides, activist investors target British firms<br>Dollar slides from 7-month peak on weak Chinese trade data"
2016-10-14,1.09715,4,104.082,0.99011,0.70838,1250.529,0.76145,1.2181,8.83393,1.31376,"Speculators boost U.S. dollar bets to highest since early Feb - CFTC, Reuters<br>U.S. sees no currency manipulation, adds Switzerland to watch list<br>Bank of England not indifferent to level of sterling - Carney<br>Sterling steady around $1.22, market eyes BoE speakers"
2016-10-17,1.09995,3,103.883,0.98898,0.71319,1254.609,0.76274,1.21797,8.81004,1.31278,"Sterling mired near lows, hurt by gilts sell off and politics<br>Gilt market sell-off continues, keeping pressure on sterling<br>Dollar weakens on profit-taking, inflation view"
2016-10-18,1.09807,3,103.866,0.98969,0.71887,1261.179,0.7664,1.22964,8.82513,1.31077,"Volatile sterling hits 11-day high vs euro on EU case headlines<br>Pound gains 1 percent on hint lawmakers must back Brexit<br>Dollar steady as Fed policy in focus"
2016-10-19,1.09736,4,103.434,0.98899,0.72291,1268.008,0.77201,1.22859,8.83063,1.3113,"Sterling hits 12-day high vs euro, rebound still shaky<br>Euro weakens against dollar before ECB meeting<br>Chinese firms say to ramp up investment as costs rise<br>Keeping euro-clearing in London not a top priority in Brexit talks - minister"
2016-10-20,1.09292,5,103.946,0.9927,0.71915,1264.528,0.76263,1.22515,8.87143,1.32286,"Bundesbank's Dombret says euro-clearing hinges on using EU rules<br>Sterling falls as Tusk says there will be no Brexit negotiation at EU summit<br>Euro and bond yields fall back as ECB cools taper talk<br>Central banks to hear initial verdict on sterling's October 7 crash in November - sources<br>Euro drops to four-month lows on dovish Draghi comments"
